,종목코드,시가총액,연도,종목명,기업구분
4319,910,92680145900,2012,유니온,S
4320,15890,92508993750,2012,태경산업,S
4321,25560,92506757850,2012,미래산업,S
4322,320,90674457570,2012,노루홀딩스,S
4323,10820,90256141200,2012,퍼스텍,S
4324,13520,89740081900,2012,화승코퍼레이션,S
4325,2810,88800000000,2012,삼영무역,S
4326,490,87201171750,2012,대동,S
4327,21050,87140847850,2012,서원,S
4328,6980,86983500000,2012,우성,S
4329,4080,86592000000,2012,신흥,S
4330,3960,86577912750,2012,사조대림,S
4331,47400,85470000000,2012,유니온머티리얼,S
4332,7590,85246032020,2012,동방아그로,S
4333,5800,84420000000,2012,신영와코루,S
4334,63160,84194772900,2012,종근당바이오,S
4335,7110,83265855750,2012,일신석재,S
4336,34590,82800000000,2012,인천도시가스,S
4337,2710,82240000000,2012,TCC스틸,S
4338,2840,81383240400,2012,미원상사,S
4339,9270,81344830450,2012,신원,S
4340,75180,81216000000,2012,새론오토모티브,S
4341,4960,80257967100,2012,한신공영,S
4342,23800,78832665600,2012,인지컨트롤스,S
4343,17550,78198414500,2012,수산중공업,S
4344,7540,76881200000,2012,샘표,S
4345,9450,76437060000,2012,경동나비엔,S
4346,4700,74802802500,2012,조광피혁,S
4347,12160,74768929200,2012,영흥,S
4348,9180,71975628000,2012,한솔로지스틱스,S
4349,69460,71771649155,2012,대호에이엘,S
4350,15230,71600000000,2012,대창단조,S
4351,84680,71469225360,2012,이월드,S
4352,17180,69572760840,2012,명문제약,S
4353,90370,69100000000,2012,메타랩스,S
4354,16090,69055522750,2012,대현,S
4355,78000,68986239660,2012,텔코웨어,S
4356,8350,68311035800,2012,남선알미늄,S
4357,2170,66300000000,2012,삼양통상,S
4358,35150,66066000000,2012,백산,S
4359,25750,66061710550,2012,한솔홈데코,S
4360,88790,65859775830,2012,진도,S
4361,11000,65414976000,2012,진원생명과학,S
4362,6090,65400000000,2012,사조오양,S
4363,2100,65183708750,2012,경농,S
4364,30720,64640103200,2012,동원수산,S
4365,3220,64354834560,2012,대원제약,S
4366,500,64069343800,2012,가온전선,S
4367,14440,63800000000,2012,영보화학,S
4368,10660,63800000000,2012,화천기계,S
4369,68290,63300000000,2012,삼성출판사,S
4370,6660,63222722920,2012,삼성공조,S
4371,18470,61108800000,2012,조일알미늄,S
4372,6570,60900000000,2012,대림통상,S
4373,2070,60437916000,2012,비비안,S
4374,2920,59679250000,2012,유성기업,S
4375,34300,59600000000,2012,신세계건설,S
4376,90350,59400000000,2012,노루페인트,S
4377,83420,59200000000,2012,그린케미칼,S
4378,14530,58929319800,2012,극동유화,S
4379,890,58853014400,2012,보해양조,S
4380,32560,58500000000,2012,황금에스티,S
4381,93230,58456300000,2012,이아이디,S
4382,24900,58454139100,2012,덕양산업,S
4383,9770,58240000000,2012,삼정펄프,S
4384,3680,58066280600,2012,한성기업,S
4385,3010,57857553600,2012,혜인,S
4386,72130,56872406740,2012,유엔젤,S
4387,16590,56376627600,2012,신대양제지,S
4388,14580,54200791500,2012,태경비케이,S
4389,11500,53478683640,2012,한농화성,S
4390,1620,52932385200,2012,케이비아이동국실업,S
4391,10040,52613156890,2012,한국내화,S
4392,10960,51750000000,2012,삼호개발,S
4393,5360,51662400000,2012,모나미,S
4394,3280,51550090470,2012,흥아해운,S
4395,14280,51230420200,2012,금강공업,S
4396,71090,51133894400,2012,하이스틸,S
4397,7610,51120000000,2012,선도전기,S
4398,2310,49420778800,2012,아세아제지,S
4399,27740,49351123500,2012,마니커,S
4400,950,49224000000,2012,전방,S
4401,1020,48981676800,2012,페이퍼코리아,S
4402,77500,48340782270,2012,유니퀘스트,S
4403,1470,48016122000,2012,삼부토건,S
4404,84670,47868600000,2012,동양고속,S
4405,11300,47476313100,2012,성안,S
4406,7280,47350000000,2012,한국특강,S
4407,25820,46818800000,2012,이구산업,S
4408,23450,46530957200,2012,동남합성,S
4409,2600,46260000000,2012,조흥,S
4410,49800,45900000000,2012,우진플라임,S
4411,3080,44144100000,2012,성보화학,S
4412,4980,43653461400,2012,성신양회,S
4413,23350,43471500000,2012,한국종합기술,S
4414,9190,43340943744,2012,대양금속,S
4415,6390,43182720000,2012,한일현대시멘트,S
4416,4910,42624000000,2012,조광페인트,S
4417,10770,42560106060,2012,평화홀딩스,S
4418,4450,41794952600,2012,삼화왕관,S
4419,26940,41300000000,2012,부국철강,S
4420,6340,41000516942,2012,대원전선,S
4421,590,40868662800,2012,CS홀딩스,S
4422,3160,40641334425,2012,디아이,S
4423,2460,40153830000,2012,화성산업,S
4424,7980,39910050000,2012,태평양물산,S
4425,17370,39480000000,2012,우신시스템,S
4426,6200,39396937515,2012,한국전자홀딩스,S
4427,8250,39210570720,2012,이건산업,S
4428,650,38588940000,2012,천일고속,S
4429,8420,38239036825,2012,문배철강,S
4430,6890,38106000000,2012,태경케미컬,S
4431,6490,37133128800,2012,인스코비,S
4432,11690,37110733620,2012,와이투솔루션,S
4433,23810,36050000000,2012,인팩,S
4434,14990,35713394970,2012,인디에프,S
4435,14160,35526159020,2012,대영포장,S
4436,1260,35303948280,2012,남광토건,S
4437,2360,35118258680,2012,SH에너지화학,S
4438,8700,34937543460,2012,아남전자,S
4439,2720,34923183300,2012,국제약품,S
4440,15260,34855978240,2012,에이엔피,S
4441,23960,34092889700,2012,에쓰씨엔지니어링,S
4442,11420,33652457160,2012,갤럭시아에스엠,S
4443,74610,33585289080,2012,이엔플러스,S
4444,6740,32856000000,2012,영풍제지,S
4445,25890,32796851100,2012,한국주강,S
4446,7460,32617736320,2012,에이프로젠,S
4447,1570,31679412940,2012,금양,S
4448,220,30673427000,2012,유유제약,S
4449,4270,30237153600,2012,남성,S
4450,2220,29784000000,2012,한일철강,S
4451,2760,29710400000,2012,보락,S
4452,2210,29473790175,2012,동성제약,S
4453,4830,28772800000,2012,덕성,S
4454,6110,28435000000,2012,삼아알미늄,S
4455,4720,27948976304,2012,팜젠사이언스,S
4456,14910,27788392440,2012,성문전자,S
4457,9460,27087134096,2012,한창제지,S
4458,14130,26760000000,2012,한익스프레스,S
4459,9470,26488349100,2012,삼화전기,S
4460,2870,26009272800,2012,신풍,S
4461,31820,24907846412,2012,콤텍시스템,S
4462,24890,24810248959,2012,대원화성,S
4463,19180,24750000000,2012,티에이치엔,S
4464,1070,24274000000,2012,대한방직,S
4465,58730,24132500000,2012,다스코,S
4466,520,23512500000,2012,삼일제약,S
4467,25620,23240193930,2012,제이준코스메틱,S
4468,90080,23040000000,2012,평화산업,S
4469,12280,22593090516,2012,영화금속,S
4470,11330,22271138780,2012,유니켐,S
4471,30790,22249600000,2012,비케이탑스,S
4472,13360,22175486080,2012,일성건설,S
4473,1550,20993324400,2012,조비,S
4474,5030,20992640000,2012,부산주공,S
4475,5820,20680000000,2012,원림,S
4476,11090,20554248000,2012,에넥스,S
4477,51630,20400000000,2012,진양화학,S
4478,9140,20106201600,2012,경인전자,S
4479,760,19600000000,2012,이화산업,S
4480,3780,19350000000,2012,진양산업,S
4481,23150,19110000000,2012,MH에탄올,S
4482,10580,17652977160,2012,에스엠벡셀,S
4483,3350,17244260000,2012,한국화장품제조,S
4484,2140,17033627275,2012,고려산업,S
4485,2700,16478297675,2012,신일전자,S
4486,71950,16332079720,2012,코아스,S
4487,8500,16140000000,2012,일정실업,S
4488,13000,15849081645,2012,세우글로벌,S
4489,20120,15521166970,2012,키다리스튜디오,S
4490,2410,15170934940,2012,범양건영,S
4491,4920,14560000000,2012,씨아이테크,S
4492,1420,14302200000,2012,태원물산,S
4493,11390,13992000000,2012,부산산업,S
4494,7120,13969598225,2012,미래아이앤지,S
4495,1360,13889211390,2012,삼성제약,S
4496,9810,12282787891,2012,플레이그램,S
4497,2420,11962825200,2012,세기상사,S
4498,15020,11912744800,2012,이스타코,S
4499,13700,11875049640,2012,까뮤이앤씨,S
4500,10600,11676374520,2012,웰바이오텍,S
4501,1140,11608535200,2012,국보,S
4502,4870,10788722300,2012,티웨이홀딩스,S
4503,5110,10682162590,2012,한창,S
4504,4770,7725620000,2012,써니전자,S
4505,5320,4369977860,2012,국동,S
4506,5930,202094690364000,2013,삼성전자,B
4507,12330,28570423790500,2013,현대모비스,B
4508,270,22740883766700,2013,기아,B
4509,96770,13083877306000,2013,SK이노베이션,B
4510,23530,12722320368000,2013,롯데쇼핑,B
4511,10140,8784808437300,2013,삼성중공업,B
4512,86280,8662500000000,2013,현대글로비스,B
4513,11170,7951897208000,2013,롯데케미칼,B
4514,6400,7380451242000,2013,삼성SDI,B
4515,4020,7362639192500,2013,현대제철,B
4516,720,6759294935500,2013,현대건설,B
4517,35250,6621458475000,2013,강원랜드,B
4518,36460,6148045800000,2013,한국가스공사,B
4519,10130,6000660000000,2013,고려아연,B
4520,90430,5845849000000,2013,아모레퍼시픽,B
4521,1800,5666607115000,2013,오리온홀딩스,B
4522,9150,5452639808000,2013,삼성전기,B
4523,36570,5445804938000,2013,엔씨소프트,B
4524,21240,5121086454400,2013,코웨이,B
4525,11210,4888722610000,2013,현대위아,B
4526,47050,4703090818300,2013,포스코인터내셔널,B
4527,18880,4136950000000,2013,한온시스템,B
4528,69960,3767793001000,2013,현대백화점,B
4529,34020,3758002262400,2013,두산에너빌리티,B
4530,10620,3560000000000,2013,현대미포조선,B
4531,30000,3163633687500,2013,제일기획,B
4532,47040,3063138842060,2013,대우건설,B
4533,9830,3023109662050,2013,한화솔루션,B
4534,880,2938382412000,2013,한화,B
4535,150,2913048904500,2013,두산,B
4536,12450,2890272000000,2013,한화에어로스페이스,B
4537,12750,2842338514400,2013,에스원,B
4538,28050,2640000000000,2013,삼성엔지니어링,B
4539,8770,2610000046500,2013,호텔신라,B
4540,4170,2485908202500,2013,신세계,B
4541,4800,2468757086500,2013,효성,B
4542,64350,2448000000000,2013,현대로템,B
4543,670,2333864680000,2013,영풍,B
4544,57050,2232000000000,2013,현대홈쇼핑,B
4545,100,2085526102000,2013,유한양행,B
4546,71840,2065674800000,2013,롯데하이마트,B
4547,240,2051094814650,2013,한국앤컴퍼니,B
4548,3490,1830673665600,2013,대한항공,B
4549,73240,1699828777000,2013,금호타이어,B
4550,11070,1688307594300,2013,LG이노텍,B
4551,80,1546446122550,2013,하이트진로,B
4552,4370,1526743142000,2013,농심,B
4553,6280,1454973981000,2013,녹십자,B
4554,3240,1436286000000,2013,태광산업,B
4555,2350,1381089783000,2013,넥센타이어,B
4556,7310,1369120000000,2013,오뚜기,B
4557,1680,1321404480000,2013,대상,B
4558,9240,1183756578400,2013,한샘,B
4559,4000,1149390000000,2013,롯데정밀화학,B
4560,9970,1075848208800,2013,영원무역홀딩스,B
4561,6040,1064452800000,2013,동원산업,B
4562,20560,962825236275,2013,아시아나항공,B
4563,5180,956555501100,2013,빙그레,B
4564,69620,882897015000,2013,대웅제약,B
4565,97230,834926003250,2013,HJ중공업,B
4566,11760,790474990800,2013,현대코퍼레이션,B
4567,81660,785103106000,2013,휠라홀딩스,B
4568,20000,777076500000,2013,한섬,B
4569,4490,767200000000,2013,세방전지,B
4570,39130,751567169500,2013,하나투어,B
4571,29530,693505995200,2013,신도리코,B
4572,23590,679729247550,2013,다우기술,B
4573,44820,676917157200,2013,코스맥스비티아이,B
4574,3920,676800000000,2013,남양유업,B
4575,7860,672040293650,2013,서연,B
4576,8930,658427326150,2013,한미사이언스,B
4577,31430,642600000000,2013,신세계인터내셔날,B
4578,3300,641351605000,2013,한일홀딩스,B
4579,640,640096752500,2013,동아쏘시오홀딩스,B
4580,19680,618330805000,2013,대교,B
4581,5880,616854434000,2013,대한해운,B
4582,70,609516689000,2013,삼양홀딩스,B
4583,2960,609050000000,2013,한국쉘석유,B
4584,5250,585501214500,2013,녹십자홀딩스,B
4585,6650,566800000000,2013,대한유화,B
4586,2240,560250000000,2013,고려제강,B
4587,5850,553694221500,2013,에스엘,B
4588,33920,518400000000,2013,무학,B
4589,4690,514988175000,2013,삼천리,B
4590,4150,492956511000,2013,한솔홀딩스,B
4591,7570,473329521200,2013,일양약품,B
4592,3090,465135840000,2013,대웅,B
4593,430,462520000000,2013,대원강업,B
4594,8490,448303128750,2013,서흥,B
4595,3000,426013056350,2013,부광약품,B
4596,9410,424784000000,2013,태영건설,B
4597,10780,407259819450,2013,아이에스동서,B
4598,8060,406473179000,2013,대덕,B
4599,37710,404000000000,2013,광주신세계,B
4600,5740,403745576000,2013,크라운해태홀딩스,B
4601,10690,398092674000,2013,화신,B
4602,5720,396356524300,2013,넥센,B
4603,64960,393212437800,2013,SNT모티브,B
4604,9290,391059548460,2013,광동제약,B
4605,14830,389836084800,2013,유니드,B
4606,4970,388800000000,2013,신라교역,S
4607,58650,378000000000,2013,세아홀딩스,S
4608,2990,375937161000,2013,금호건설,S
4609,33240,372320000000,2013,자화전자,S
4610,71970,368075034740,2013,STX중공업,S
4611,72710,366385410000,2013,농심홀딩스,S
4612,79980,362250000000,2013,휴비스,S
4613,9680,359700000000,2013,모토닉,S
4614,13570,356234715000,2013,디와이,S
4615,16800,355350000000,2013,퍼시스,S
4616,78520,351967617900,2013,에이블씨엔씨,S
4617,25860,342784016700,2013,남해화학,S
4618,12320,341858880000,2013,경동인베스트,S
4619,4710,335254923000,2013,한솔테크닉스,S
4620,990,334089774960,2013,DB하이텍,S
4621,12510,332334240000,2013,더존비즈온,S
4622,36580,323940457260,2013,팜스코,S
4623,7690,322489188000,2013,국도화학,S
4624,3160,318117528500,2013,디아이,S
4625,4360,315000000000,2013,세방,S
4626,17960,309021151080,2013,한국카본,S
4627,14680,308923583250,2013,한솔케미칼,S
4628,7810,308250800550,2013,코리아써키트,S
4629,33530,304827336000,2013,세종공업,S
4630,84690,301288316160,2013,대상홀딩스,S
4631,3520,298401600000,2013,영진약품,S
4632,31440,293145300000,2013,신세계푸드,S
4633,8730,291400000000,2013,율촌화학,S
4634,42700,284847819200,2013,한미반도체,S
4635,3480,282305002720,2013,한진중공업홀딩스,S
4636,7660,281450474360,2013,이수페타시스,S
4637,93370,281191404195,2013,후성,S
4638,3200,280800000000,2013,일신방직,S
4639,50,271660482000,2013,경방,S
4640,140,269198474000,2013,하이트진로홀딩스,S
4641,1130,259415000000,2013,대한제분,S
4642,2810,258525981100,2013,삼영무역,S
4643,3070,256440756000,2013,코오롱글로벌,S
4644,6380,256400000000,2013,카프로,S
4645,4700,253332157800,2013,조광피혁,S
4646,230,253187456500,2013,일동홀딩스,S
4647,1440,250750993725,2013,대한전선,S
4648,17810,248352994000,2013,풀무원,S
4649,16450,246400000000,2013,한세예스24홀딩스,S
4650,3850,244619850000,2013,보령,S
4651,36530,242505623750,2013,SNT홀딩스,S
4652,19440,239960000000,2013,세아특수강,S
4653,4430,238560000000,2013,송원산업,S
4654,5810,230353909800,2013,풍산홀딩스,S
4655,700,229902104250,2013,유수홀딩스,S
4656,2320,228117196800,2013,한진,S
4657,77970,226312791800,2013,STX엔진,S
4658,15360,225000000000,2013,예스코홀딩스,S
4659,9450,222304449500,2013,경동나비엔,S
4660,24720,220471458500,2013,한국콜마홀딩스,S
4661,320,215797289850,2013,노루홀딩스,S
4662,6370,214267897800,2013,대구백화점,S
4663,1790,212872212000,2013,대한제당,S
4664,79430,212318295000,2013,현대리바트,S
4665,14820,208769733180,2013,동원시스템즈,S
4666,8040,207273509820,2013,사조동아원,S
4667,2020,204437085750,2013,코오롱,S
4668,9160,202431078000,2013,SIMPAC,S
4669,3120,201096000000,2013,일성신약,S
4670,5500,200855000000,2013,삼진제약,S
4671,95720,199637424000,2013,웅진씽크빅,S
4672,32350,198878146560,2013,롯데관광개발,S
4673,2310,196147393800,2013,아세아제지,S
4674,5950,195558400000,2013,이수화학,S
4675,16580,195300735000,2013,환인제약,S
4676,2390,194880000000,2013,한독,S
4677,4560,194516661900,2013,현대비앤지스틸,S
4678,2620,193792500000,2013,제일파마홀딩스,S
4679,19170,190830728000,2013,신풍제약,S
4680,77500,190182834450,2013,유니퀘스트,S
4681,3230,185688819750,2013,삼양식품,S
4682,7210,182369600000,2013,벽산,S
4683,860,182325000000,2013,강남제비스코,S
4684,15860,181845474855,2013,일진홀딩스,S
4685,2030,181833120000,2013,아세아,S
4686,1210,181200536200,2013,금호전기,S
4687,75180,174336000000,2013,새론오토모티브,S
4688,9420,174321587460,2013,한올바이오파마,S
4689,29460,170974126080,2013,케이씨,S
4690,12610,167644914750,2013,경인양행,S
4691,13870,166119558800,2013,지엠비코리아,S
4692,2150,165228000000,2013,도화엔지니어링,S
4693,2840,164399032000,2013,미원상사,S
4694,5690,164072109600,2013,파미셀,S
4695,3220,162903200350,2013,대원제약,S
4696,35150,160204000000,2013,백산,S
4697,2450,159399872420,2013,삼익악기,S
4698,11810,158609622840,2013,STX,S
4699,28670,156864113754,2013,팬오션,S
4700,1630,154376280000,2013,종근당홀딩스,S
4701,11280,153294860100,2013,태림포장,S
4702,2780,150532084290,2013,진흥기업,S
4703,23000,147800000000,2013,삼원강재,S
4704,1940,146148165800,2013,KISCO홀딩스,S
4705,7160,145500000000,2013,사조산업,S
4706,12160,145020023700,2013,영흥,S
4707,16710,144483341820,2013,대성홀딩스,S
4708,84010,142951057200,2013,대한제강,S
4709,15890,142636300000,2013,태경산업,S
4710,490,142369260000,2013,대동,S
4711,4980,138817188400,2013,성신양회,S
4712,16380,135993542340,2013,KG스틸,S
4713,9200,130653233400,2013,무림페이퍼,S
4714,16880,130062135960,2013,웅진,S
4715,5010,128340345350,2013,휴스틸,S
4716,24090,124020000000,2013,디씨엠,S
4717,17900,123709934005,2013,광전자,S
4718,9180,123318242640,2013,한솔로지스틱스,S
4719,20,122619153300,2013,동화약품,S
4720,41650,121528407000,2013,상신브레이크,S
4721,4540,120536524350,2013,깨끗한나라,S
4722,4890,120048142500,2013,동일산업,S
4723,6490,119254226360,2013,인스코비,S
4724,25750,117490942800,2013,한솔홈데코,S
4725,300,115893633100,2013,대유플러스,S
4726,2920,115855587500,2013,유성기업,S
4727,1780,113353380315,2013,알루코,S
4728,8250,112692230800,2013,이건산업,S
4729,9770,111498706600,2013,삼정펄프,S
4730,4960,111469398750,2013,한신공영,S
4731,78000,111095983700,2013,텔코웨어,S
4732,850,109890000000,2013,화천기공,S
4733,85310,108587637600,2013,엔케이,S
4734,3280,108009623250,2013,흥아해운,S
4735,34590,107200000000,2013,인천도시가스,S
4736,16090,105734193850,2013,대현,S
4737,8970,105480112080,2013,동양철관,S
4738,7980,102406772690,2013,태평양물산,S
4739,90350,102200000000,2013,노루페인트,S
4740,7540,100878800000,2013,샘표,S
4741,69640,99480000000,2013,한세엠케이,S
4742,6880,99362407200,2013,신송홀딩스,S
4743,5960,98821146385,2013,동부건설,S
4744,15230,98000000000,2013,대창단조,S
4745,13520,96841815000,2013,화승코퍼레이션,S
4746,2880,94560961600,2013,대유에이텍,S
4747,28100,94185000000,2013,동아지질,S
4748,92200,94069500000,2013,디아이씨,S
4749,5420,93942480030,2013,코스모화학,S
4750,83420,93400000000,2013,그린케미칼,S
4751,12200,93236000000,2013,계양전기,S
4752,12800,90593656006,2013,대창,S
4753,10820,89554668600,2013,퍼스텍,S
4754,4770,88737600000,2013,써니전자,S
4755,5800,88560000000,2013,신영와코루,S
4756,1340,88327812030,2013,백광산업,S
4757,90370,88073460420,2013,메타랩스,S
4758,91090,87886617160,2013,세원이앤씨,S
4759,16590,86180832000,2013,신대양제지,S
4760,17040,86025165775,2013,광명전기,S
4761,7590,85790735100,2013,동방아그로,S
4762,14530,85604426100,2013,극동유화,S
4763,6980,85129500000,2013,우성,S
4764,25560,84306442360,2013,미래산업,S
4765,63160,83671824000,2013,종근당바이오,S
4766,4910,83456000000,2013,조광페인트,S
4767,58430,82200000000,2013,포스코스틸리온,S
4768,10040,81966120720,2013,한국내화,S
4769,14280,81580195200,2013,금강공업,S
4770,3830,81008000000,2013,대한화섬,S
4771,2360,80460820520,2013,SH에너지화학,S
4772,500,79462627700,2013,가온전선,S
4773,14710,78774834225,2013,사조씨푸드,S
4774,2170,78300000000,2013,삼양통상,S
4775,2100,76897253750,2013,경농,S
4776,5070,76888275840,2013,코스모신소재,S
4777,2700,76649374585,2013,신일전자,S
4778,12690,74971072750,2013,모나리자,S
4779,1020,74890951500,2013,페이퍼코리아,S
4780,2460,74580292000,2013,화성산업,S
4781,3960,74507187500,2013,사조대림,S
4782,47400,74340000000,2013,유니온머티리얼,S
4783,2210,73244137900,2013,동성제약,S
4784,14440,72700000000,2013,영보화학,S
4785,7110,72421930350,2013,일신석재,S
4786,5430,72034576250,2013,한국공항,S
4787,1520,71033767830,2013,동양,S
4788,9270,70266740700,2013,신원,S
4789,11000,69743102500,2013,진원생명과학,S
4790,14160,68962543980,2013,대영포장,S
4791,910,68613065505,2013,유니온,S
4792,8350,68421214890,2013,남선알미늄,S
4793,84680,67834889352,2013,이월드,S
4794,15020,67705528000,2013,이스타코,S
4795,4080,66912000000,2013,신흥,S
4796,6570,64782375000,2013,대림통상,S
4797,18470,64380000000,2013,조일알미늄,S
4798,1260,64331906940,2013,남광토건,S
4799,6660,64116617460,2013,삼성공조,S
4800,6890,64032000000,2013,태경케미컬,S
4801,11930,63639690300,2013,신성이엔지,S
4802,17550,63315490450,2013,수산중공업,S
4803,2710,62640000000,2013,TCC스틸,S
4804,9310,62342096310,2013,참엔지니어링,S
4805,23810,62300000000,2013,인팩,S
4806,93230,62269642000,2013,이아이디,S
4807,23800,62080724160,2013,인지컨트롤스,S
4808,10960,61500000000,2013,삼호개발,S
4809,1620,61491104200,2013,케이비아이동국실업,S
4810,84670,61393800000,2013,동양고속,S
4811,11500,60828093380,2013,한농화성,S
4812,9190,60761187555,2013,대양금속,S
4813,14580,60131158000,2013,태경비케이,S
4814,8600,59850000000,2013,윌비스,S
4815,24900,59593913400,2013,덕양산업,S
4816,10660,58410000000,2013,화천기계,S
4817,32560,58240000000,2013,황금에스티,S
4818,3080,57057000000,2013,성보화학,S
4819,69460,55490745755,2013,대호에이엘,S
4820,2600,55440000000,2013,조흥,S
4821,4450,53644037100,2013,삼화왕관,S
4822,650,51880686000,2013,천일고속,S
4823,23350,51684000000,2013,한국종합기술,S
4824,21050,51473245600,2013,서원,S
4825,24890,51000017195,2013,대원화성,S
4826,8700,50208257820,2013,아남전자,S
4827,7120,50112964920,2013,미래아이앤지,S
4828,20120,48289274450,2013,키다리스튜디오,S
4829,27740,47880711550,2013,마니커,S
4830,72130,47833520750,2013,유엔젤,S
4831,950,47124000000,2013,전방,S
4832,49800,46950000000,2013,우진플라임,S
4833,6340,46312876280,2013,대원전선,S
4834,11090,45893605365,2013,에넥스,S
4835,14990,45496272140,2013,인디에프,S
4836,4140,45415576700,2013,동방,S
4837,1570,45059537660,2013,금양,S
4838,4830,45001600000,2013,덕성,S
4839,3010,44129365550,2013,혜인,S
4840,1550,43978233600,2013,조비,S
4841,2070,43954848000,2013,비비안,S
4842,7610,43560000000,2013,선도전기,S
4843,23450,43462982000,2013,동남합성,S
4844,10770,43145124700,2013,평화홀딩스,S
4845,1470,42174160490,2013,삼부토건,S
4846,6740,42069000000,2013,영풍제지,S
4847,12280,42050447406,2013,영화금속,S
4848,25820,41969710000,2013,이구산업,S
4849,590,41734524300,2013,CS홀딩스,S
4850,68290,41650000000,2013,삼성출판사,S
4851,4870,40290035550,2013,티웨이홀딩스,S
4852,26940,40100000000,2013,부국철강,S
4853,58730,39971250000,2013,다스코,S
4854,88790,39295330480,2013,진도,S
4855,30720,39173935900,2013,동원수산,S
4856,2410,39052503000,2013,범양건영,S
4857,25890,39016943550,2013,한국주강,S
4858,34300,39000000000,2013,신세계건설,S
4859,890,38716434350,2013,보해양조,S
4860,220,38195997500,2013,유유제약,S
4861,8420,38034001775,2013,문배철강,S
4862,15260,37636815766,2013,에이엔피,S
4863,11300,37526187600,2013,성안,S
4864,31820,37425472550,2013,콤텍시스템,S
4865,71090,36898966800,2013,하이스틸,S
4866,11420,36890157120,2013,갤럭시아에스엠,S
4867,17180,35870000000,2013,명문제약,S
4868,17370,35210000000,2013,우신시스템,S
4869,7280,35100000000,2013,한국특강,S
4870,9470,34920969600,2013,삼화전기,S
4871,6090,34444000000,2013,사조오양,S
4872,3680,32922485510,2013,한성기업,S
4873,4720,32345750316,2013,팜젠사이언스,S
4874,71950,32191579310,2013,코아스,S
4875,6390,32019840000,2013,한일현대시멘트,S
4876,9460,31274267420,2013,한창제지,S
4877,5820,31130000000,2013,원림,S
4878,4270,30780336000,2013,남성,S
4879,520,30415000000,2013,삼일제약,S
4880,11330,29877000000,2013,유니켐,S
4881,3780,29250000000,2013,진양산업,S
4882,2720,29178670500,2013,국제약품,S
4883,6110,28985000000,2013,삼아알미늄,S
4884,2760,28752000000,2013,보락,S
4885,2140,28680338750,2013,고려산업,S
4886,2870,28141753500,2013,신풍,S
4887,2220,27642000000,2013,한일철강,S
4888,5360,27447181325,2013,모나미,S
4889,11690,27431297560,2013,와이투솔루션,S
4890,13360,27075645480,2013,일성건설,S
4891,14130,26760000000,2013,한익스프레스,S
4892,7460,25907434595,2013,에이프로젠,S
4893,9140,25839610650,2013,경인전자,S
4894,13000,25230600825,2013,세우글로벌,S
4895,8500,25200000000,2013,일정실업,S
4896,90080,25120000000,2013,평화산업,S
4897,19180,25020000000,2013,티에이치엔,S
4898,6200,24890277456,2013,한국전자홀딩스,S
4899,12170,24671813715,2013,아센디오,S
4900,51630,24000000000,2013,진양화학,S
4901,14910,22748340870,2013,성문전자,S
4902,1360,21532236950,2013,삼성제약,S
4903,30790,21428912585,2013,비케이탑스,S
4904,23150,20930000000,2013,MH에탄올,S
4905,760,20580000000,2013,이화산업,S
4906,10600,19718616450,2013,웰바이오텍,S
4907,1070,19504000000,2013,대한방직,S
4908,11390,18480000000,2013,부산산업,S
4909,1420,17787000000,2013,태원물산,S
4910,5030,17450132000,2013,부산주공,S
4911,23960,17148214670,2013,에쓰씨엔지니어링,S
4912,13700,16977257280,2013,까뮤이앤씨,S
4913,10580,16350481200,2013,에스엠벡셀,S
4914,4920,15299541600,2013,씨아이테크,S
4915,3350,14932940000,2013,한국화장품제조,S
4916,5110,14748276092,2013,한창,S
4917,25620,13797753325,2013,제이준코스메틱,S
4918,9810,13310736064,2013,플레이그램,S
4919,1140,11505804800,2013,국보,S
4920,2420,11310678000,2013,세기상사,S
4921,74610,8413261920,2013,이엔플러스,S
4922,5320,8310582280,2013,국동,S
4923,5930,253504165274000,2016,삼성전자,B
4924,12330,25698779832000,2016,현대모비스,B
4925,28260,23806100396500,2016,삼성물산,B
4926,90430,18794404535000,2016,아모레퍼시픽,B
4927,270,15910511369750,2016,기아,B
4928,96770,13546205126000,2016,SK이노베이션,B
4929,11170,12647629611000,2016,롯데케미칼,B
4930,18260,10794203100000,2016,삼성에스디에스,B
4931,10130,8963250000000,2016,고려아연,B
4932,35250,7648372875000,2016,강원랜드,B
4933,4020,7606409745000,2016,현대제철,B
4934,6400,7495333770000,2016,삼성SDI,B
4935,23530,6975232578000,2016,롯데쇼핑,B
4936,21240,6744399297900,2016,코웨이,B
4937,86280,5793750000000,2016,현대글로비스,B
4938,18880,5498140000000,2016,한온시스템,B
4939,36570,5427432945000,2016,엔씨소프트,B
4940,4800,5109589702500,2016,효성,B
4941,720,4766026742000,2016,현대건설,B
4942,9240,4683251672000,2016,한샘,B
4943,36460,4472564850000,2016,한국가스공사,B
4944,9830,4070791167300,2016,한화솔루션,B
4945,1800,3935524925000,2016,오리온홀딩스,B
4946,9150,3794439756800,2016,삼성전기,B
4947,10140,3607500000000,2016,삼성중공업,B
4948,8930,3561537879900,2016,한미사이언스,B
4949,12750,3332527910600,2016,에스원,B
4950,47050,3074659857000,2016,포스코인터내셔널,B
4951,34020,2887504563200,2016,두산에너빌리티,B
4952,26960,2746735000000,2016,동서,B
